job_name,GB_type,element,system,distance,path,structure_file,num_atoms,formula,volume,density,lattice_a,lattice_b,lattice_c,lattice_alpha,lattice_beta,lattice_gamma,energy_eV,energy_per_atom_eV,incar,incar_system,incar_encut,incar_ediff,incar_ediffg,incar_ispin,incar_ismear,incar_sigma,incar_nsw,incar_ibrion,incar_isif,incar_prec,incar_lreal,incar_gga,potcar_symbols,potcar_nelectrons_map,potcar_total_nelectrons,parse_errors
CSL7-V-V-28-d-1.62,CSL7,V,V-28-d-1.62,1.62,/mnt/e/OneDrive/TiGB-Project/Data/SegregationProfile/CSL7/V/V-28-d-1.62,CONTCAR,52,Ti51 V1,906.2619337821728,4.566369170908752,4.6568,7.770572,25.044546,90.0,90.0,90.0,-401.40366755,-7.719301299038462,"{""ALGO"": ""Fast"", ""AMIX"": 0.01, ""BMIX"": 0.0001, ""EDIFF"": 0.0001, ""EDIFFG"": -0.02, ""ENCUT"": 450.0, ""GGA"": ""Pe"", ""IBRION"": 2, ""ISIF"": 2, ""ISMEAR"": 1, ""ISPIN"": 1, ""ISTART"": 0, ""KPAR"": 4, ""LORBIT"": 10, ""LPLANE"": false, ""LREAL"": ""Auto"", ""NCORE"": 4, ""NELM"": 120, ""NSIM"": 1, ""NSW"": 60, ""PREC"": ""Accurate"", ""SIGMA"": 0.2, ""SYSTEM"": ""V-28-d-1.62""}",V-28-d-1.62,450.0,0.0001,-0.02,1,1,0.2,60,2,2,Accurate,Auto,Pe,"[""Ti"", ""V"", ""Ti""]","{""Ti"": 4.0, ""V"": 5.0}",209.0,
CSL7-V-V-29-d-2.09,CSL7,V,V-29-d-2.09,2.09,/mnt/e/OneDrive/TiGB-Project/Data/SegregationProfile/CSL7/V/V-29-d-2.09,CONTCAR,52,Ti51 V1,906.2619337821728,4.566369170908752,4.6568,7.770572,25.044546,90.0,90.0,90.0,-401.51745612,-7.721489540769231,"{""ALGO"": ""Fast"", ""AMIX"": 0.01, ""BMIX"": 0.0001, ""EDIFF"": 0.0001, ""EDIFFG"": -0.02, ""ENCUT"": 450.0, ""GGA"": ""Pe"", ""IBRION"": 2, ""ISIF"": 2, ""ISMEAR"": 1, ""ISPIN"": 1, ""ISTART"": 0, ""KPAR"": 4, ""LORBIT"": 10, ""LPLANE"": false, ""LREAL"": ""Auto"", ""NCORE"": 4, ""NELM"": 120, ""NSIM"": 1, ""NSW"": 60, ""PREC"": ""Accurate"", ""SIGMA"": 0.2, ""SYSTEM"": ""V-29-d-2.09""}",V-29-d-2.09,450.0,0.0001,-0.02,1,1,0.2,60,2,2,Accurate,Auto,Pe,"[""Ti"", ""V"", ""Ti""]","{""Ti"": 4.0, ""V"": 5.0}",209.0,
CSL7-V-V-30-d-2.82,CSL7,V,V-30-d-2.82,2.82,/mnt/e/OneDrive/TiGB-Project/Data/SegregationProfile/CSL7/V/V-30-d-2.82,CONTCAR,52,Ti51 V1,906.2619337821728,4.566369170908752,4.6568,7.770572,25.044546,90.0,90.0,90.0,-401.54238806,-7.721969001153846,"{""ALGO"": ""Fast"", ""AMIX"": 0.01, ""BMIX"": 0.0001, ""EDIFF"": 0.0001, ""EDIFFG"": -0.02, ""ENCUT"": 450.0, ""GGA"": ""Pe"", ""IBRION"": 2, ""ISIF"": 2, ""ISMEAR"": 1, ""ISPIN"": 1, ""ISTART"": 0, ""KPAR"": 4, ""LORBIT"": 10, ""LPLANE"": false, ""LREAL"": ""Auto"", ""NCORE"": 4, ""NELM"": 120, ""NSIM"": 1, ""NSW"": 60, ""PREC"": ""Accurate"", ""SIGMA"": 0.2, ""SYSTEM"": ""V-30-d-2.82""}",V-30-d-2.82,450.0,0.0001,-0.02,1,1,0.2,60,2,2,Accurate,Auto,Pe,"[""Ti"", ""V"", ""Ti""]","{""Ti"": 4.0, ""V"": 5.0}",209.0,
CSL7-V-V-31-d-3.01,CSL7,V,V-31-d-3.01,3.01,/mnt/e/OneDrive/TiGB-Project/Data/SegregationProfile/CSL7/V/V-31-d-3.01,CONTCAR,52,Ti51 V1,906.2619337821728,4.566369170908752,4.6568,7.770572,25.044546,90.0,90.0,90.0,-401.35400572,-7.718346263846153,"{""ALGO"": ""Fast"", ""AMIX"": 0.01, ""BMIX"": 0.0001, ""EDIFF"": 0.0001, ""EDIFFG"": -0.02, ""ENCUT"": 450.0, ""GGA"": ""Pe"", ""IBRION"": 2, ""ISIF"": 2, ""ISMEAR"": 1, ""ISPIN"": 1, ""ISTART"": 0, ""KPAR"": 4, ""LORBIT"": 10, ""LPLANE"": false, ""LREAL"": ""Auto"", ""NCORE"": 4, ""NELM"": 120, ""NSIM"": 1, ""NSW"": 60, ""PREC"": ""Accurate"", ""SIGMA"": 0.2, ""SYSTEM"": ""V-31-d-3.01""}",V-31-d-3.01,450.0,0.0001,-0.02,1,1,0.2,60,2,2,Accurate,Auto,Pe,"[""Ti"", ""V"", ""Ti""]","{""Ti"": 4.0, ""V"": 5.0}",209.0,
CSL7-V-V-32-d-3.65,CSL7,V,V-32-d-3.65,3.65,/mnt/e/OneDrive/TiGB-Project/Data/SegregationProfile/CSL7/V/V-32-d-3.65,CONTCAR,52,Ti51 V1,906.2619337821728,4.566369170908752,4.6568,7.770572,25.044546,90.0,90.0,90.0,-401.30725919,-7.717447292115385,"{""ALGO"": ""Fast"", ""AMIX"": 0.01, ""BMIX"": 0.0001, ""EDIFF"": 0.0001, ""EDIFFG"": -0.02, ""ENCUT"": 450.0, ""GGA"": ""Pe"", ""IBRION"": 2, ""ISIF"": 2, ""ISMEAR"": 1, ""ISPIN"": 1, ""ISTART"": 0, ""KPAR"": 4, ""LORBIT"": 10, ""LPLANE"": false, ""LREAL"": ""Auto"", ""NCORE"": 4, ""NELM"": 120, ""NSIM"": 1, ""NSW"": 60, ""PREC"": ""Accurate"", ""SIGMA"": 0.2, ""SYSTEM"": ""V-32-d-3.65""}",V-32-d-3.65,450.0,0.0001,-0.02,1,1,0.2,60,2,2,Accurate,Auto,Pe,"[""Ti"", ""V"", ""Ti""]","{""Ti"": 4.0, ""V"": 5.0}",209.0,
CSL7-V-V-33-d-4.09,CSL7,V,V-33-d-4.09,4.09,/mnt/e/OneDrive/TiGB-Project/Data/SegregationProfile/CSL7/V/V-33-d-4.09,CONTCAR,52,Ti51 V1,906.2619337821728,4.566369170908752,4.6568,7.770572,25.044546,90.0,90.0,90.0,-401.47912991,-7.72075249826923,"{""ALGO"": ""Fast"", ""AMIX"": 0.01, ""BMIX"": 0.0001, ""EDIFF"": 0.0001, ""EDIFFG"": -0.02, ""ENCUT"": 450.0, ""GGA"": ""Pe"", ""IBRION"": 2, ""ISIF"": 2, ""ISMEAR"": 1, ""ISPIN"": 1, ""ISTART"": 0, ""KPAR"": 4, ""LORBIT"": 10, ""LPLANE"": false, ""LREAL"": ""Auto"", ""NCORE"": 4, ""NELM"": 120, ""NSIM"": 1, ""NSW"": 60, ""PREC"": ""Accurate"", ""SIGMA"": 0.2, ""SYSTEM"": ""V-33-d-4.09""}",V-33-d-4.09,450.0,0.0001,-0.02,1,1,0.2,60,2,2,Accurate,Auto,Pe,"[""Ti"", ""V"", ""Ti""]","{""Ti"": 4.0, ""V"": 5.0}",209.0,
CSL7-V-V-34-d-4.60,CSL7,V,V-34-d-4.60,4.6,/mnt/e/OneDrive/TiGB-Project/Data/SegregationProfile/CSL7/V/V-34-d-4.60,CONTCAR,52,Ti51 V1,906.2619337821728,4.566369170908752,4.6568,7.770572,25.044546,90.0,90.0,90.0,-401.33326241,-7.717947354038461,"{""ALGO"": ""Fast"", ""AMIX"": 0.01, ""BMIX"": 0.0001, ""EDIFF"": 0.0001, ""EDIFFG"": -0.02, ""ENCUT"": 450.0, ""GGA"": ""Pe"", ""IBRION"": 2, ""ISIF"": 2, ""ISMEAR"": 1, ""ISPIN"": 1, ""ISTART"": 0, ""KPAR"": 4, ""LORBIT"": 10, ""LPLANE"": false, ""LREAL"": ""Auto"", ""NCORE"": 4, ""NELM"": 120, ""NSIM"": 1, ""NSW"": 60, ""PREC"": ""Accurate"", ""SIGMA"": 0.2, ""SYSTEM"": ""V-34-d-4.60""}",V-34-d-4.60,450.0,0.0001,-0.02,1,1,0.2,60,2,2,Accurate,Auto,Pe,"[""Ti"", ""V"", ""Ti""]","{""Ti"": 4.0, ""V"": 5.0}",209.0,
CSL7-V-V-35-d-4.99,CSL7,V,V-35-d-4.99,4.99,/mnt/e/OneDrive/TiGB-Project/Data/SegregationProfile/CSL7/V/V-35-d-4.99,CONTCAR,52,Ti51 V1,906.2619337821728,4.566369170908752,4.6568,7.770572,25.044546,90.0,90.0,90.0,-401.35691118,-7.718402138076923,"{""ALGO"": ""Fast"", ""AMIX"": 0.01, ""BMIX"": 0.0001, ""EDIFF"": 0.0001, ""EDIFFG"": -0.02, ""ENCUT"": 450.0, ""GGA"": ""Pe"", ""IBRION"": 2, ""ISIF"": 2, ""ISMEAR"": 1, ""ISPIN"": 1, ""ISTART"": 0, ""KPAR"": 4, ""LORBIT"": 10, ""LPLANE"": false, ""LREAL"": ""Auto"", ""NCORE"": 4, ""NELM"": 120, ""NSIM"": 1, ""NSW"": 60, ""PREC"": ""Accurate"", ""SIGMA"": 0.2, ""SYSTEM"": ""V-35-d-4.99""}",V-35-d-4.99,450.0,0.0001,-0.02,1,1,0.2,60,2,2,Accurate,Auto,Pe,"[""Ti"", ""V"", ""Ti""]","{""Ti"": 4.0, ""V"": 5.0}",209.0,
CSL7-V-V-36-d-5.61,CSL7,V,V-36-d-5.61,5.61,/mnt/e/OneDrive/TiGB-Project/Data/SegregationProfile/CSL7/V/V-36-d-5.61,CONTCAR,52,Ti51 V1,906.2619337821728,4.566369170908752,4.6568,7.770572,25.044546,90.0,90.0,90.0,-401.38566186,-7.718955035769231,"{""ALGO"": ""Fast"", ""AMIX"": 0.01, ""BMIX"": 0.0001, ""EDIFF"": 0.0001, ""EDIFFG"": -0.02, ""ENCUT"": 450.0, ""GGA"": ""Pe"", ""IBRION"": 2, ""ISIF"": 2, ""ISMEAR"": 1, ""ISPIN"": 1, ""ISTART"": 0, ""KPAR"": 4, ""LORBIT"": 10, ""LPLANE"": false, ""LREAL"": ""Auto"", ""NCORE"": 4, ""NELM"": 120, ""NSIM"": 1, ""NSW"": 60, ""PREC"": ""Accurate"", ""SIGMA"": 0.2, ""SYSTEM"": ""V-36-d-5.61""}",V-36-d-5.61,450.0,0.0001,-0.02,1,1,0.2,60,2,2,Accurate,Auto,Pe,"[""Ti"", ""V"", ""Ti""]","{""Ti"": 4.0, ""V"": 5.0}",209.0,
CSL7-V-V-37-d-5.94,CSL7,V,V-37-d-5.94,5.94,/mnt/e/OneDrive/TiGB-Project/Data/SegregationProfile/CSL7/V/V-37-d-5.94,CONTCAR,52,Ti51 V1,906.2619337821728,4.566369170908752,4.6568,7.770572,25.044546,90.0,90.0,90.0,-401.30113409,-7.717329501730769,"{""ALGO"": ""Fast"", ""AMIX"": 0.01, ""BMIX"": 0.0001, ""EDIFF"": 0.0001, ""EDIFFG"": -0.02, ""ENCUT"": 450.0, ""GGA"": ""Pe"", ""IBRION"": 2, ""ISIF"": 2, ""ISMEAR"": 1, ""ISPIN"": 1, ""ISTART"": 0, ""KPAR"": 4, ""LORBIT"": 10, ""LPLANE"": false, ""LREAL"": ""Auto"", ""NCORE"": 4, ""NELM"": 120, ""NSIM"": 1, ""NSW"": 60, ""PREC"": ""Accurate"", ""SIGMA"": 0.2, ""SYSTEM"": ""V-37-d-5.94""}",V-37-d-5.94,450.0,0.0001,-0.02,1,1,0.2,60,2,2,Accurate,Auto,Pe,"[""Ti"", ""V"", ""Ti""]","{""Ti"": 4.0, ""V"": 5.0}",209.0,
CSL7-V-V-38-d-6.58,CSL7,V,V-38-d-6.58,6.58,/mnt/e/OneDrive/TiGB-Project/Data/SegregationProfile/CSL7/V/V-38-d-6.58,CONTCAR,52,Ti51 V1,906.2619337821728,4.566369170908752,4.6568,7.770572,25.044546,90.0,90.0,90.0,-401.3008039,-7.717323151923077,"{""ALGO"": ""Fast"", ""AMIX"": 0.01, ""BMIX"": 0.0001, ""EDIFF"": 0.0001, ""EDIFFG"": -0.02, ""ENCUT"": 450.0, ""GGA"": ""Pe"", ""IBRION"": 2, ""ISIF"": 2, ""ISMEAR"": 1, ""ISPIN"": 1, ""ISTART"": 0, ""KPAR"": 4, ""LORBIT"": 10, ""LPLANE"": false, ""LREAL"": ""Auto"", ""NCORE"": 4, ""NELM"": 120, ""NSIM"": 1, ""NSW"": 60, ""PREC"": ""Accurate"", ""SIGMA"": 0.2, ""SYSTEM"": ""V-38-d-6.58""}",V-38-d-6.58,450.0,0.0001,-0.02,1,1,0.2,60,2,2,Accurate,Auto,Pe,"[""Ti"", ""V"", ""Ti""]","{""Ti"": 4.0, ""V"": 5.0}",209.0,
CSL7-V-V-39-d-6.91,CSL7,V,V-39-d-6.91,6.91,/mnt/e/OneDrive/TiGB-Project/Data/SegregationProfile/CSL7/V/V-39-d-6.91,CONTCAR,52,Ti51 V1,906.2619337821728,4.566369170908752,4.6568,7.770572,25.044546,90.0,90.0,90.0,-401.38452532,-7.71893317923077,"{""ALGO"": ""Fast"", ""AMIX"": 0.01, ""BMIX"": 0.0001, ""EDIFF"": 0.0001, ""EDIFFG"": -0.02, ""ENCUT"": 450.0, ""GGA"": ""Pe"", ""IBRION"": 2, ""ISIF"": 2, ""ISMEAR"": 1, ""ISPIN"": 1, ""ISTART"": 0, ""KPAR"": 4, ""LORBIT"": 10, ""LPLANE"": false, ""LREAL"": ""Auto"", ""NCORE"": 4, ""NELM"": 120, ""NSIM"": 1, ""NSW"": 60, ""PREC"": ""Accurate"", ""SIGMA"": 0.2, ""SYSTEM"": ""V-39-d-6.91""}",V-39-d-6.91,450.0,0.0001,-0.02,1,1,0.2,60,2,2,Accurate,Auto,Pe,"[""Ti"", ""V"", ""Ti""]","{""Ti"": 4.0, ""V"": 5.0}",209.0,
T1g-V-V-32-d-0.00,T1g,V,V-32-d-0.00,0.0,/mnt/e/OneDrive/TiGB-Project/Data/SegregationProfile/T1g/V/V-32-d-0.00,CONTCAR,64,Ti63 V1,1108.4386346486194,4.593981731924403,5.872,6.890708,27.394398,90.0,90.0,90.0,-496.05640116,-7.750881268125,"{""ALGO"": ""Fast"", ""AMIX"": 0.01, ""BMIX"": 0.0001, ""EDIFF"": 0.0001, ""EDIFFG"": -0.02, ""ENCUT"": 450.0, ""GGA"": ""Pe"", ""IBRION"": 2, ""ISIF"": 2, ""ISMEAR"": 1, ""ISPIN"": 1, ""ISTART"": 0, ""KPAR"": 4, ""LORBIT"": 10, ""LPLANE"": false, ""LREAL"": ""Auto"", ""NCORE"": 4, ""NELM"": 120, ""NSIM"": 1, ""NSW"": 60, ""PREC"": ""Accurate"", ""SIGMA"": 0.2, ""SYSTEM"": ""V-32-d-0.00""}",V-32-d-0.00,450.0,0.0001,-0.02,1,1,0.2,60,2,2,Accurate,Auto,Pe,"[""Ti"", ""V"", ""Ti""]","{""Ti"": 4.0, ""V"": 5.0}",257.0,
T1g-V-V-33-d-0.00,T1g,V,V-33-d-0.00,0.0,/mnt/e/OneDrive/TiGB-Project/Data/SegregationProfile/T1g/V/V-33-d-0.00,CONTCAR,64,Ti63 V1,1108.4386346486194,4.593981731924403,5.872,6.890708,27.394398,90.0,90.0,90.0,-496.05255915,-7.75082123671875,"{""ALGO"": ""Fast"", ""AMIX"": 0.01, ""BMIX"": 0.0001, ""EDIFF"": 0.0001, ""EDIFFG"": -0.02, ""ENCUT"": 450.0, ""GGA"": ""Pe"", ""IBRION"": 2, ""ISIF"": 2, ""ISMEAR"": 1, ""ISPIN"": 1, ""ISTART"": 0, ""KPAR"": 4, ""LORBIT"": 10, ""LPLANE"": false, ""LREAL"": ""Auto"", ""NCORE"": 4, ""NELM"": 120, ""NSIM"": 1, ""NSW"": 60, ""PREC"": ""Accurate"", ""SIGMA"": 0.2, ""SYSTEM"": ""V-33-d-0.00""}",V-33-d-0.00,450.0,0.0001,-0.02,1,1,0.2,60,2,2,Accurate,Auto,Pe,"[""Ti"", ""V"", ""Ti""]","{""Ti"": 4.0, ""V"": 5.0}",257.0,
T1g-V-V-30-d-0.22,T1g,V,V-30-d-0.22,0.22,/mnt/e/OneDrive/TiGB-Project/Data/SegregationProfile/T1g/V/V-30-d-0.22,CONTCAR,64,Ti63 V1,1108.4386346486194,4.593981731924403,5.872,6.890708,27.394398,90.0,90.0,90.0,-495.72175475,-7.74565241796875,"{""ALGO"": ""Fast"", ""AMIX"": 0.01, ""BMIX"": 0.0001, ""EDIFF"": 0.0001, ""EDIFFG"": -0.02, ""ENCUT"": 450.0, ""GGA"": ""Pe"", ""IBRION"": 2, ""ISIF"": 2, ""ISMEAR"": 1, ""ISPIN"": 1, ""ISTART"": 0, ""KPAR"": 4, ""LORBIT"": 10, ""LPLANE"": false, ""LREAL"": ""Auto"", ""NCORE"": 4, ""NELM"": 120, ""NSIM"": 1, ""NSW"": 60, ""PREC"": ""Accurate"", ""SIGMA"": 0.2, ""SYSTEM"": ""V-30-d-0.22""}",V-30-d-0.22,450.0,0.0001,-0.02,1,1,0.2,60,2,2,Accurate,Auto,Pe,"[""Ti"", ""V"", ""Ti""]","{""Ti"": 4.0, ""V"": 5.0}",257.0,
T1g-V-V-31-d-0.22,T1g,V,V-31-d-0.22,0.22,/mnt/e/OneDrive/TiGB-Project/Data/SegregationProfile/T1g/V/V-31-d-0.22,CONTCAR,64,Ti63 V1,1108.4386346486194,4.593981731924403,5.872,6.890708,27.394398,90.0,90.0,90.0,-495.72293813,-7.74567090828125,"{""ALGO"": ""Fast"", ""AMIX"": 0.01, ""BMIX"": 0.0001, ""EDIFF"": 0.0001, ""EDIFFG"": -0.02, ""ENCUT"": 450.0, ""GGA"": ""Pe"", ""IBRION"": 2, ""ISIF"": 2, ""ISMEAR"": 1, ""ISPIN"": 1, ""ISTART"": 0, ""KPAR"": 4, ""LORBIT"": 10, ""LPLANE"": false, ""LREAL"": ""Auto"", ""NCORE"": 4, ""NELM"": 120, ""NSIM"": 1, ""NSW"": 60, ""PREC"": ""Accurate"", ""SIGMA"": 0.2, ""SYSTEM"": ""V-31-d-0.22""}",V-31-d-0.22,450.0,0.0001,-0.02,1,1,0.2,60,2,2,Accurate,Auto,Pe,"[""Ti"", ""V"", ""Ti""]","{""Ti"": 4.0, ""V"": 5.0}",257.0,
T1g-V-V-34-d-1.29,T1g,V,V-34-d-1.29,1.29,/mnt/e/OneDrive/TiGB-Project/Data/SegregationProfile/T1g/V/V-34-d-1.29,CONTCAR,64,Ti63 V1,1108.4386346486194,4.593981731924403,5.872,6.890708,27.394398,90.0,90.0,90.0,-495.94644344,-7.74916317875,"{""ALGO"": ""Fast"", ""AMIX"": 0.01, ""BMIX"": 0.0001, ""EDIFF"": 0.0001, ""EDIFFG"": -0.02, ""ENCUT"": 450.0, ""GGA"": ""Pe"", ""IBRION"": 2, ""ISIF"": 2, ""ISMEAR"": 1, ""ISPIN"": 1, ""ISTART"": 0, ""KPAR"": 4, ""LORBIT"": 10, ""LPLANE"": false, ""LREAL"": ""Auto"", ""NCORE"": 4, ""NELM"": 120, ""NSIM"": 1, ""NSW"": 60, ""PREC"": ""Accurate"", ""SIGMA"": 0.2, ""SYSTEM"": ""V-34-d-1.29""}",V-34-d-1.29,450.0,0.0001,-0.02,1,1,0.2,60,2,2,Accurate,Auto,Pe,"[""Ti"", ""V"", ""Ti""]","{""Ti"": 4.0, ""V"": 5.0}",257.0,
T1g-V-V-35-d-1.29,T1g,V,V-35-d-1.29,1.29,/mnt/e/OneDrive/TiGB-Project/Data/SegregationProfile/T1g/V/V-35-d-1.29,CONTCAR,64,Ti63 V1,1108.4386346486194,4.593981731924403,5.872,6.890708,27.394398,90.0,90.0,90.0,-495.94419245,-7.74912800703125,"{""ALGO"": ""Fast"", ""AMIX"": 0.01, ""BMIX"": 0.0001, ""EDIFF"": 0.0001, ""EDIFFG"": -0.02, ""ENCUT"": 450.0, ""GGA"": ""Pe"", ""IBRION"": 2, ""ISIF"": 2, ""ISMEAR"": 1, ""ISPIN"": 1, ""ISTART"": 0, ""KPAR"": 4, ""LORBIT"": 10, ""LPLANE"": false, ""LREAL"": ""Auto"", ""NCORE"": 4, ""NELM"": 120, ""NSIM"": 1, ""NSW"": 60, ""PREC"": ""Accurate"", ""SIGMA"": 0.2, ""SYSTEM"": ""V-35-d-1.29""}",V-35-d-1.29,450.0,0.0001,-0.02,1,1,0.2,60,2,2,Accurate,Auto,Pe,"[""Ti"", ""V"", ""Ti""]","{""Ti"": 4.0, ""V"": 5.0}",257.0,
T1g-V-V-36-d-1.90,T1g,V,V-36-d-1.90,1.9,/mnt/e/OneDrive/TiGB-Project/Data/SegregationProfile/T1g/V/V-36-d-1.90,CONTCAR,64,Ti63 V1,1108.4386346486194,4.593981731924403,5.872,6.890708,27.394398,90.0,90.0,90.0,-495.9448123,-7.7491376921875,"{""ALGO"": ""Fast"", ""AMIX"": 0.01, ""BMIX"": 0.0001, ""EDIFF"": 0.0001, ""EDIFFG"": -0.02, ""ENCUT"": 450.0, ""GGA"": ""Pe"", ""IBRION"": 2, ""ISIF"": 2, ""ISMEAR"": 1, ""ISPIN"": 1, ""ISTART"": 0, ""KPAR"": 4, ""LORBIT"": 10, ""LPLANE"": false, ""LREAL"": ""Auto"", ""NCORE"": 4, ""NELM"": 120, ""NSIM"": 1, ""NSW"": 60, ""PREC"": ""Accurate"", ""SIGMA"": 0.2, ""SYSTEM"": ""V-36-d-1.90""}",V-36-d-1.90,450.0,0.0001,-0.02,1,1,0.2,60,2,2,Accurate,Auto,Pe,"[""Ti"", ""V"", ""Ti""]","{""Ti"": 4.0, ""V"": 5.0}",257.0,
T1g-V-V-37-d-1.90,T1g,V,V-37-d-1.90,1.9,/mnt/e/OneDrive/TiGB-Project/Data/SegregationProfile/T1g/V/V-37-d-1.90,CONTCAR,64,Ti63 V1,1108.4386346486194,4.593981731924403,5.872,6.890708,27.394398,90.0,90.0,90.0,-495.94367422,-7.7491199096875,"{""ALGO"": ""Normal"", ""AMIX"": 0.01, ""BMIX"": 0.0001, ""EDIFF"": 0.0001, ""EDIFFG"": -0.02, ""ENCUT"": 450.0, ""GGA"": ""Pe"", ""IBRION"": 2, ""ISIF"": 2, ""ISMEAR"": 1, ""ISPIN"": 1, ""ISTART"": 0, ""KPAR"": 4, ""LORBIT"": 10, ""LPLANE"": false, ""LREAL"": ""Auto"", ""NCORE"": 4, ""NELM"": 120, ""NSIM"": 1, ""NSW"": 60, ""PREC"": ""Accurate"", ""SIGMA"": 0.2, ""SYSTEM"": ""V-37-d-1.90""}",V-37-d-1.90,450.0,0.0001,-0.02,1,1,0.2,60,2,2,Accurate,Auto,Pe,"[""Ti"", ""V"", ""Ti""]","{""Ti"": 4.0, ""V"": 5.0}",257.0,
T1g-V-V-38-d-3.19,T1g,V,V-38-d-3.19,3.19,/mnt/e/OneDrive/TiGB-Project/Data/SegregationProfile/T1g/V/V-38-d-3.19,CONTCAR,64,Ti63 V1,1108.4386346486194,4.593981731924403,5.872,6.890708,27.394398,90.0,90.0,90.0,-496.08589142,-7.7513420534375,"{""ALGO"": ""Fast"", ""AMIX"": 0.01, ""BMIX"": 0.0001, ""EDIFF"": 0.0001, ""EDIFFG"": -0.02, ""ENCUT"": 450.0, ""GGA"": ""Pe"", ""IBRION"": 2, ""ISIF"": 2, ""ISMEAR"": 1, ""ISPIN"": 1, ""ISTART"": 0, ""KPAR"": 4, ""LORBIT"": 10, ""LPLANE"": false, ""LREAL"": ""Auto"", ""NCORE"": 4, ""NELM"": 120, ""NSIM"": 1, ""NSW"": 60, ""PREC"": ""Accurate"", ""SIGMA"": 0.2, ""SYSTEM"": ""V-38-d-3.19""}",V-38-d-3.19,450.0,0.0001,-0.02,1,1,0.2,60,2,2,Accurate,Auto,Pe,"[""Ti"", ""V"", ""Ti""]","{""Ti"": 4.0, ""V"": 5.0}",257.0,
T1g-V-V-39-d-3.19,T1g,V,V-39-d-3.19,3.19,/mnt/e/OneDrive/TiGB-Project/Data/SegregationProfile/T1g/V/V-39-d-3.19,CONTCAR,64,Ti63 V1,1108.4386346486194,4.593981731924403,5.872,6.890708,27.394398,90.0,90.0,90.0,-496.08545729,-7.75133527015625,"{""ALGO"": ""Fast"", ""AMIX"": 0.01, ""BMIX"": 0.0001, ""EDIFF"": 0.0001, ""EDIFFG"": -0.02, ""ENCUT"": 450.0, ""GGA"": ""Pe"", ""IBRION"": 2, ""ISIF"": 2, ""ISMEAR"": 1, ""ISPIN"": 1, ""ISTART"": 0, ""KPAR"": 4, ""LORBIT"": 10, ""LPLANE"": false, ""LREAL"": ""Auto"", ""NCORE"": 4, ""NELM"": 120, ""NSIM"": 1, ""NSW"": 60, ""PREC"": ""Accurate"", ""SIGMA"": 0.2, ""SYSTEM"": ""V-39-d-3.19""}",V-39-d-3.19,450.0,0.0001,-0.02,1,1,0.2,60,2,2,Accurate,Auto,Pe,"[""Ti"", ""V"", ""Ti""]","{""Ti"": 4.0, ""V"": 5.0}",257.0,
T1g-V-V-40-d-3.41,T1g,V,V-40-d-3.41,3.41,/mnt/e/OneDrive/TiGB-Project/Data/SegregationProfile/T1g/V/V-40-d-3.41,CONTCAR,64,Ti63 V1,1108.4386346486194,4.593981731924403,5.872,6.890708,27.394398,90.0,90.0,90.0,-495.72286874,-7.7456698240625,"{""ALGO"": ""Fast"", ""AMIX"": 0.01, ""BMIX"": 0.0001, ""EDIFF"": 0.0001, ""EDIFFG"": -0.02, ""ENCUT"": 450.0, ""GGA"": ""Pe"", ""IBRION"": 2, ""ISIF"": 2, ""ISMEAR"": 1, ""ISPIN"": 1, ""ISTART"": 0, ""KPAR"": 4, ""LORBIT"": 10, ""LPLANE"": false, ""LREAL"": ""Auto"", ""NCORE"": 4, ""NELM"": 120, ""NSIM"": 1, ""NSW"": 60, ""PREC"": ""Accurate"", ""SIGMA"": 0.2, ""SYSTEM"": ""V-40-d-3.41""}",V-40-d-3.41,450.0,0.0001,-0.02,1,1,0.2,60,2,2,Accurate,Auto,Pe,"[""Ti"", ""V"", ""Ti""]","{""Ti"": 4.0, ""V"": 5.0}",257.0,
T1g-V-V-41-d-3.41,T1g,V,V-41-d-3.41,3.41,/mnt/e/OneDrive/TiGB-Project/Data/SegregationProfile/T1g/V/V-41-d-3.41,CONTCAR,64,Ti63 V1,1108.4386346486194,4.593981731924403,5.872,6.890708,27.394398,90.0,90.0,90.0,-495.72209853,-7.74565778953125,"{""ALGO"": ""Normal"", ""AMIX"": 0.01, ""BMIX"": 0.0001, ""EDIFF"": 0.0001, ""EDIFFG"": -0.02, ""ENCUT"": 450.0, ""GGA"": ""Pe"", ""IBRION"": 2, ""ISIF"": 2, ""ISMEAR"": 1, ""ISPIN"": 1, ""ISTART"": 0, ""KPAR"": 4, ""LORBIT"": 10, ""LPLANE"": false, ""LREAL"": ""Auto"", ""NCORE"": 4, ""NELM"": 120, ""NSIM"": 1, ""NSW"": 60, ""PREC"": ""Accurate"", ""SIGMA"": 0.2, ""SYSTEM"": ""V-41-d-3.41""}",V-41-d-3.41,450.0,0.0001,-0.02,1,1,0.2,60,2,2,Accurate,Auto,Pe,"[""Ti"", ""V"", ""Ti""]","{""Ti"": 4.0, ""V"": 5.0}",257.0,
